serialnop	age	pweight	sex	hispan	white	black	aian	asian	nhpi	other	race1	marstat	educ	speak	citizen	yr2us	abwork	disable	military	milyrs	esr	lastwrk	clwkr	worklyr	weeks	hours	inctot	persons	tenure	hht	p65	p18	npf	noc	nrc	paoc	parc	fnf	hhl	wif	empstat
3984840	32	16	1	1	0	0	0	1	0	0	6	5	16	1	5	1989	2	2	4	0	1	1	1	1	52	40	70200	2	1	2	0	0	2	0	0	4	4	2	4	3	5
9455183	35	29	2	1	1	0	0	0	0	0	1	1	9	2	1	0	1	1	4	0	3	1	3	1	24	40	51000	3	1	1	0	1	3	1	1	1	1	2	1	3	1
3334163	22	21	2	1	0	0	0	1	0	0	6	5	11	1	5	1994	2	2	4	0	6	1	1	2	0	0	0	4	1	1	0	0	4	0	0	4	4	2	3	3	2
9527285	41	16	2	1	1	0	0	0	0	0	1	1	15	2	1	0	2	2	4	0	1	1	1	1	29	30	34000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
1067020	31	13	2	2	0	0	0	0	0	1	8	1	9	1	5	1975	2	2	4	0	6	1	1	1	4	40	1000	6	1	1	0	4	6	4	4	3	3	2	2	3	2
2928972	33	13	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	52	50	51000	2	1	7	0	0	0	0	0	4	4	2	1	0	0
7209696	49	19	2	1	1	0	0	0	0	0	1	1	16	2	1	0	2	2	4	0	1	1	1	1	52	60	90000	4	1	1	0	2	4	2	2	2	2	2	1	4	1
4064038	55	13	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	52	40	50800	2	1	1	0	0	2	0	0	4	4	2	1	2	3
2879179	24	15	2	2	0	0	0	0	0	1	8	1	5	1	5	1994	2	2	4	0	1	1	1	1	48	40	13200	4	1	1	0	2	4	2	2	1	1	2	2	3	1
1135899	52	15	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	3	1	52	45	81000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
3982674	46	16	2	19	1	0	0	0	0	1	9	1	10	1	4	1972	1	1	4	0	1	1	3	1	38	40	10700	6	1	1	1	1	6	1	1	2	2	2	2	4	1
3924528	32	27	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	6	1	52	50	20000	3	1	1	0	1	3	1	1	2	2	2	1	3	1
82229	49	13	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	3	0	3	1	1	1	36	50	40000	4	1	1	0	1	4	1	1	2	2	2	1	4	1
5968662	26	16	2	1	0	0	0	1	0	0	6	1	13	2	4	1986	2	2	4	0	1	1	1	1	52	50	30000	2	3	1	0	0	2	0	0	4	4	2	2	3	1
4901736	57	16	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	3	1	47	17	34530	2	1	1	0	0	2	0	0	4	4	2	1	3	1
7528199	40	32	2	2	0	0	0	0	0	1	8	1	11	1	5	1989	2	1	4	0	6	2	0	2	0	0	0	5	3	1	0	3	5	3	3	2	2	2	2	2	2
3104558	55	6	2	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	2	2	5	0	0	0	0	0	4	4	2	1	0	0
5629343	27	21	2	1	1	0	0	0	0	0	1	3	12	2	1	0	2	2	4	0	1	1	1	1	52	40	33000	2	1	5	0	0	0	0	0	4	4	2	3	0	0
6893383	39	16	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	3	0	1	1	1	1	52	50	58000	3	1	1	0	1	3	1	1	2	2	2	4	3	1
6881726	55	27	1	1	1	0	0	0	0	0	1	1	7	2	1	0	2	2	4	0	1	1	3	1	52	40	28000	8	3	1	1	3	8	0	3	4	2	2	1	3	2
6319625	43	23	1	1	0	0	0	1	0	0	6	1	13	1	4	1987	2	2	4	0	6	1	1	1	52	40	47000	5	1	1	1	2	5	2	2	3	3	2	3	3	4
2746513	43	21	2	1	0	1	0	0	0	0	2	5	11	2	1	0	2	2	4	0	1	1	1	1	52	40	39700	1	3	6	0	0	0	0	0	4	4	2	1	0	0
5015501	42	21	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	3	1	27	40	6000	4	4	1	0	2	4	2	2	2	2	2	1	3	1
2924284	39	21	2	1	0	0	0	1	0	0	6	1	8	1	4	1980	1	1	4	0	1	1	1	1	52	48	325000	8	1	1	1	4	8	4	4	3	3	2	4	4	1
7282179	24	29	1	1	0	0	0	1	0	0	6	5	13	2	1	0	2	2	4	0	1	1	3	1	52	40	44000	2	1	5	0	0	0	0	0	4	4	2	1	0	0
5690063	35	24	2	2	0	0	0	0	0	1	8	4	4	1	5	1990	2	2	4	0	1	1	1	1	52	8	13800	5	3	3	0	4	5	4	4	3	3	2	2	2	7
6636873	43	26	2	1	1	0	0	0	0	0	1	1	8	2	1	0	1	1	4	0	6	2	0	2	0	0	4650	3	1	1	0	1	3	1	1	2	2	2	1	2	2
2034532	24	29	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	6	1	1	1	30	45	14000	3	3	5	0	0	0	0	0	4	4	2	1	0	0
2823740	31	13	1	2	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	1	1	1	1	52	40	15000	5	1	1	0	1	5	0	1	4	1	2	2	4	1
4534968	49	34	1	1	0	1	0	0	0	0	2	5	11	2	1	0	2	2	4	0	1	1	3	1	52	40	25710	1	3	4	0	0	0	0	0	4	4	2	1	0	0
2512885	36	26	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	5	1	1	0	3	5	3	3	3	3	2	1	2	2
1963834	48	42	1	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	50	40	63000	6	3	1	0	3	6	3	3	2	2	2	1	4	1
1417395	40	26	1	1	1	0	0	0	0	0	1	1	15	2	1	0	2	2	2	2	1	1	2	1	52	50	67000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
9068017	44	55	2	1	0	0	0	1	0	0	6	1	9	1	5	1993	2	2	4	0	6	1	1	1	48	80	17300	6	3	1	0	3	6	3	3	3	3	2	4	2	2
4262255	41	19	1	1	1	0	0	0	0	0	1	1	13	2	5	1990	2	2	4	0	1	1	1	1	50	40	90000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
2434720	29	13	1	2	1	0	0	0	0	0	1	5	8	1	5	1998	2	2	4	0	1	1	1	1	52	40	15000	3	1	1	2	0	3	0	0	4	4	2	2	3	4
3431331	45	13	2	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	6	1	52	42	83000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
9501033	37	15	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	1	30	50	3	3	1	0	1	3	1	1	2	2	2	1	3	1
4659247	60	24	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	2	2	1	1	1	1	52	50	99000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
4670991	23	19	1	2	1	0	0	0	0	1	9	5	9	2	1	0	2	2	4	0	1	1	1	1	50	98	32000	6	4	1	0	2	6	2	2	2	2	2	2	4	1
8833437	43	29	2	1	0	1	0	0	0	0	2	1	9	2	1	0	2	2	2	2	1	1	1	1	52	40	14400	2	3	1	0	0	2	0	0	4	4	2	1	3	1
137187	26	16	1	4	1	0	0	0	0	0	1	1	9	1	1	0	2	2	4	0	1	1	1	1	52	40	11000	6	1	1	0	4	6	4	4	3	3	2	2	3	1
4935975	30	7	1	2	1	0	0	0	0	0	1	1	3	1	5	1989	2	2	4	0	1	1	1	1	52	46	21000	4	3	1	0	2	4	2	2	3	3	2	2	3	1
7860373	21	14	1	2	0	0	0	0	0	1	8	5	9	1	1	0	2	2	1	2	4	1	5	1	52	40	13000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6888011	50	10	1	1	1	0	0	0	0	1	9	1	11	1	5	1973	2	2	2	1	1	1	1	1	52	40	33000	5	3	1	0	2	5	2	2	2	2	2	3	4	1
9049121	44	26	2	2	1	0	0	0	0	0	1	5	7	1	5	1998	2	2	4	0	6	2	0	2	0	0	0	6	1	1	0	2	6	2	2	3	3	2	2	3	2
4645280	49	10	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	5	1	52	40	40600	3	1	1	0	1	3	1	1	2	2	2	1	3	1
3379054	25	5	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	50	24	10000	4	1	1	0	2	4	2	2	1	1	2	1	3	1
501990	37	19	2	1	0	1	0	0	0	0	2	1	12	1	5	1993	2	2	4	0	1	1	3	1	45	4	60000	4	2	1	0	2	4	2	2	1	1	2	5	3	1
3728321	28	13	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	3	1	52	40	34000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
6721945	51	16	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	4	1	52	40	50000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
7089793	46	13	1	2	1	0	0	0	0	0	1	1	1	1	5	1995	2	1	4	0	1	1	1	1	50	40	18900	5	3	5	0	0	0	0	0	4	4	2	2	0	0
9330104	32	18	2	2	0	0	0	0	0	1	8	1	11	1	1	0	2	2	4	0	1	1	3	1	44	40	15030	10	1	1	2	2	9	2	2	3	3	2	2	4	2
111559	25	21	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	52	45	37400	4	1	1	0	0	4	0	0	4	4	2	1	4	1
4875971	43	30	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	2	2	6	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6702214	36	21	1	19	1	0	0	0	0	0	1	1	10	1	1	0	2	2	4	0	1	1	6	1	52	40	55000	4	1	1	1	1	4	1	1	1	1	2	2	4	1
9675971	36	29	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	6	1	52	20	66000	4	3	1	0	2	4	2	2	2	2	2	2	3	1
6439286	52	21	2	1	0	1	0	0	0	0	2	1	11	2	1	0	2	2	4	0	6	2	0	2	0	0	0	2	3	1	1	0	2	0	0	4	4	2	1	1	4
3460811	63	13	1	2	0	0	0	0	0	1	8	1	3	1	5	1981	1	1	4	0	6	2	0	2	0	0	8100	3	1	1	0	0	3	0	0	4	4	2	2	1	4
9617988	39	14	2	11	0	0	0	0	0	1	8	3	11	1	4	1969	2	2	4	0	1	1	1	1	52	40	32400	2	3	3	0	1	2	1	1	1	1	2	2	2	7
7162357	56	31	1	2	0	0	0	0	0	1	8	1	3	1	4	1963	2	2	4	0	1	1	1	1	52	40	31300	2	1	1	0	0	2	0	0	4	4	2	2	3	1
3904872	58	5	2	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	6	1	1	2	0	0	0	2	2	1	0	0	2	0	0	4	4	2	1	2	4
3425298	49	16	1	1	1	0	0	0	0	0	1	1	1	1	5	1973	2	1	4	0	6	2	0	2	0	0	8500	2	2	1	0	0	2	0	0	4	4	2	3	1	4
2159795	30	21	2	1	0	0	0	1	0	0	6	5	13	2	4	1978	2	2	4	0	1	1	1	1	52	55	33000	2	3	3	0	0	2	0	0	4	4	2	2	3	7
3053484	35	21	2	2	1	0	0	0	0	0	1	1	9	1	5	1990	2	1	4	0	6	2	0	2	0	0	0	4	3	1	0	2	4	2	2	3	3	2	2	2	2
2766532	39	11	2	2	0	0	0	0	0	1	8	1	9	2	1	0	2	2	4	0	6	1	6	2	0	0	0	5	3	1	0	3	5	3	3	3	3	2	1	2	2
3673543	49	26	2	1	0	0	0	1	0	0	6	5	13	1	5	1986	2	2	4	0	1	1	1	1	52	40	20000	7	3	2	0	2	7	0	2	4	3	2	4	4	5
2392927	33	26	2	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	1	1	1	1	52	38	12700	4	2	1	2	0	3	0	0	4	4	2	1	2	4
1485876	41	6	2	2	0	0	0	0	0	1	8	1	11	2	1	0	2	2	4	0	1	1	3	1	52	45	30200	3	1	1	0	0	3	0	0	4	4	2	1	3	1
6147309	25	10	1	2	1	0	0	0	0	0	1	1	9	1	1	0	2	2	4	0	1	1	1	1	47	40	20000	7	1	1	0	2	7	0	2	4	1	2	2	4	1
9046958	46	13	1	1	0	0	0	1	0	0	6	1	13	2	1	0	2	2	4	0	1	1	1	1	52	50	67000	4	3	1	0	2	4	2	2	2	2	2	1	3	1
9578361	36	16	1	24	1	0	0	0	0	0	1	1	9	1	1	0	2	2	4	0	1	1	1	1	52	40	45000	4	1	1	0	2	4	2	2	2	2	2	2	3	1
6684592	36	13	1	1	0	1	0	0	0	0	2	3	12	2	1	0	2	2	4	0	1	1	1	1	52	40	69000	4	3	2	0	2	4	2	2	2	2	2	1	3	5
9682995	50	8	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	55	45000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
2927990	24	19	1	23	1	1	0	0	0	0	9	5	12	2	1	0	2	2	4	0	6	1	1	1	36	40	6700	2	3	5	0	0	0	0	0	4	4	2	1	0	0
8892558	25	13	2	24	1	0	0	0	0	1	9	5	11	2	1	0	2	2	4	0	2	1	1	1	52	40	15600	1	3	6	0	0	0	0	0	4	4	2	1	0	0
8256595	28	14	1	2	0	0	0	0	0	1	8	5	7	1	4	1995	2	2	4	0	6	1	1	1	16	60	20000	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7349883	40	26	1	1	0	0	0	1	0	0	6	1	12	1	5	1978	1	1	4	0	1	1	6	1	46	50	1e+05	4	1	1	0	2	4	2	2	1	1	2	3	2	2
3719664	48	6	1	1	1	0	0	0	0	0	1	3	6	2	1	0	1	1	2	2	6	2	0	2	0	0	8500	2	3	5	0	0	0	0	0	4	4	2	1	0	0
3170647	36	27	2	1	1	0	0	0	0	0	1	1	11	1	1	0	2	2	4	0	1	1	5	1	50	40	55000	5	1	1	1	2	5	2	2	2	2	2	5	3	1
8054375	56	21	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	2	2	1	1	1	1	52	20	183000	2	1	1	0	0	2	0	0	4	4	2	1	2	2
5271367	56	13	1	2	1	0	0	0	0	0	1	1	8	1	5	1963	2	1	4	0	6	2	0	2	0	0	0	5	3	2	0	0	4	0	0	4	4	2	2	3	6
2229186	23	13	2	2	1	0	0	0	0	0	1	3	11	1	1	0	2	2	4	0	1	1	1	1	40	60	12800	5	1	1	0	1	5	0	1	4	1	2	2	4	1
904360	59	18	1	1	1	0	0	0	0	0	1	3	2	2	1	0	2	2	4	0	1	1	1	1	52	28	7000	2	2	3	1	0	2	0	0	4	4	2	1	2	8
8616175	53	7	2	2	0	0	0	0	0	1	8	2	1	1	5	1980	2	2	4	0	3	2	9	2	0	0	0	7	3	1	0	4	7	3	4	3	3	2	2	2	1
3903382	55	26	1	1	1	0	0	0	0	0	1	3	15	2	1	0	2	2	4	0	1	1	7	1	50	40	325000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
2436275	32	34	2	2	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	6	1	1	2	0	0	0	2	1	1	0	0	2	0	0	4	4	2	1	2	2
8625170	58	13	2	1	1	0	0	0	0	0	1	1	15	2	1	0	2	2	4	0	1	1	4	1	52	50	97000	2	2	1	1	0	2	0	0	4	4	2	1	3	1
5466675	26	16	1	1	0	0	0	1	0	0	6	5	11	1	5	1982	2	2	4	0	3	1	1	1	52	38	33000	3	3	5	0	0	0	0	0	4	4	2	4	0	0
4158196	29	15	1	1	1	0	0	0	0	0	1	1	9	2	1	0	1	1	4	0	1	1	1	1	15	60	30000	5	3	1	0	2	5	2	2	3	3	2	1	2	2
7802003	23	38	1	1	1	0	0	0	0	0	1	1	7	2	1	0	1	1	4	0	6	1	1	1	11	20	3020	1	0	0	0	0	0	0	0	0	0	0	0	0	0
386580	40	10	1	1	0	1	0	0	0	0	2	1	9	2	1	0	1	1	4	0	6	2	0	2	0	0	8300	6	3	1	0	3	6	3	3	2	2	2	1	3	3
7858732	61	34	1	1	0	0	0	1	0	0	6	1	3	1	5	1984	2	2	4	0	1	1	1	1	52	40	14400	4	1	1	0	0	4	0	0	4	4	2	4	4	2
8734328	21	31	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	30	12000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
4755669	51	7	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	1	4	0	1	1	3	1	50	40	34600	2	1	1	0	0	2	0	0	4	4	2	1	3	1
2558729	47	19	2	1	1	0	0	0	0	0	1	3	14	2	1	0	1	1	4	0	1	1	2	1	52	38	65000	2	3	3	0	1	2	1	1	2	2	2	3	3	7
1497091	48	10	1	2	1	0	0	0	0	0	1	1	8	1	5	1965	2	2	4	0	1	1	1	1	52	40	24000	4	1	1	0	2	4	1	2	2	3	2	2	2	2
1711704	43	37	1	1	1	0	0	0	0	0	1	5	11	2	1	0	1	1	4	0	1	1	1	1	52	40	27000	1	1	4	0	0	0	0	0	4	4	2	1	0	0
7687707	37	16	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	3	1	4	1	43	40	28700	5	1	2	0	2	4	2	2	3	3	2	1	3	5
208863	50	50	1	1	0	1	0	0	0	0	2	5	8	2	1	0	2	2	4	0	1	1	1	1	26	30	90000	3	3	3	0	0	2	0	0	4	4	2	1	3	7
8074050	48	24	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	2	1	40	25	11500	5	1	1	0	3	5	3	3	2	2	2	1	4	1
2121305	29	26	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	2	4	0	2	1	1	1	48	40	50000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
2699006	65	34	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	6	2	0	2	0	0	0	2	1	1	1	0	2	0	0	4	4	2	1	2	2
9942403	38	16	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	6	1	52	50	17500	2	1	1	0	0	2	0	0	4	4	2	1	3	1
6591968	50	21	2	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	1	1	52	40	22000	3	3	1	1	0	3	0	0	4	4	2	1	3	3
9952241	38	26	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	4	1	38	60	34704	1	3	4	0	0	0	0	0	4	4	2	1	0	0
6220569	58	29	1	1	1	0	0	0	0	0	1	3	11	1	4	1963	1	1	4	0	1	1	1	1	52	24	9900	2	4	5	0	0	0	0	0	4	4	2	3	0	0
7650696	39	19	2	11	0	0	0	0	0	1	8	1	9	1	4	1980	2	2	4	0	6	2	0	2	0	0	0	5	3	1	0	2	5	2	2	2	2	2	2	3	2
5426801	23	29	2	2	1	0	0	0	0	0	1	1	6	1	5	1985	2	2	4	0	6	2	0	2	0	0	0	5	3	1	0	3	5	3	3	3	3	2	2	2	2
9663106	62	13	1	2	1	0	0	0	0	0	1	1	2	1	4	1957	1	1	4	0	6	1	1	2	0	0	0	2	3	1	0	0	2	0	0	4	4	2	2	1	4
1114609	62	21	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	6	1	52	40	20800	2	1	1	0	0	2	0	0	4	4	1	1	2	2
6735156	22	24	1	1	1	0	0	0	0	0	1	5	10	2	1	0	1	1	4	0	1	1	1	1	52	40	20000	2	1	3	0	0	2	0	0	4	4	2	1	3	7
3870969	32	42	2	4	1	0	0	0	0	0	1	1	10	1	4	1969	2	2	4	0	6	2	0	2	0	0	0	4	1	1	0	2	4	2	2	1	1	2	2	2	2
2339226	31	13	1	2	0	0	0	0	0	1	8	5	3	1	5	1983	2	2	4	0	1	1	1	1	26	40	9800	6	3	2	0	2	3	2	2	3	3	2	2	2	5
541563	38	21	2	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	4	1	52	40	48000	3	1	3	0	2	3	2	2	3	3	2	1	2	7
8885465	49	24	1	1	0	0	0	1	0	0	6	1	8	1	4	1977	2	2	4	0	6	1	1	2	0	0	0	6	1	1	1	2	6	1	2	2	3	2	4	1	4
568413	64	16	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	6	1	52	70	20000	1	2	4	0	0	0	0	0	4	4	2	1	0	0
492657	29	24	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	46	40	16000	4	1	1	0	1	4	0	1	4	1	2	1	4	1
7210104	30	10	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	3	0	6	1	2	1	1	40	400	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6466813	43	21	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	6	1	30	40	1700	3	3	3	0	0	3	0	0	4	4	2	1	3	8
2965185	48	13	1	1	0	0	0	1	0	0	6	1	12	1	4	1978	2	2	4	0	1	1	1	1	52	40	40700	6	2	1	0	2	4	2	2	3	3	2	4	2	2
715478	23	15	1	1	1	0	0	0	0	0	1	5	10	2	1	0	2	2	4	0	1	1	1	1	52	40	24500	4	1	1	0	1	4	1	1	2	2	2	2	4	1
6663453	39	13	2	1	0	0	0	1	0	0	6	1	13	2	4	1989	1	1	4	0	6	1	1	1	52	40	28900	5	1	1	0	1	5	0	1	4	1	2	4	4	4
4455494	32	23	2	1	1	0	0	0	0	0	1	5	8	2	1	0	2	2	4	0	1	1	1	1	52	40	23000	1	2	6	0	0	0	0	0	4	4	2	1	0	0
4095929	26	21	1	7	1	0	0	0	0	0	1	5	9	1	1	0	2	2	4	0	1	1	1	1	49	45	18000	2	3	2	0	0	2	0	0	4	4	2	2	3	5
4299441	57	22	1	1	1	0	0	0	0	0	1	1	13	2	1	0	1	1	4	0	6	2	0	2	0	0	14400	2	2	1	0	0	2	0	0	4	4	2	1	2	3
2355810	29	21	1	2	0	0	0	0	0	1	8	5	11	1	1	0	2	2	4	0	1	1	3	1	52	40	79050	1	1	4	0	0	0	0	0	4	4	2	2	0	0
7897902	29	34	1	2	0	0	0	0	0	1	8	5	11	1	1	0	2	2	4	0	1	1	1	1	52	25	52500	1	3	4	0	0	0	0	0	4	4	2	2	0	0
1631348	29	13	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	52	40	20000	5	3	3	0	2	3	2	2	2	2	2	2	2	7
6994469	23	23	2	2	0	0	0	0	0	1	8	5	9	1	5	1994	2	2	4	0	1	1	1	1	52	30	15000	5	3	3	0	0	3	0	0	4	4	2	2	4	7
3262632	48	14	2	2	0	0	0	0	0	1	8	1	1	1	5	1992	2	2	4	0	1	1	1	1	48	9	3500	7	3	1	0	1	7	1	1	2	2	2	2	4	1
7124999	32	10	1	1	0	1	0	0	0	0	2	1	9	2	1	0	2	2	4	0	6	1	1	1	28	40	10000	9	3	3	0	4	5	4	4	3	3	2	1	2	7
8453119	25	21	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	52	40	145180	1	3	6	0	0	0	0	0	4	4	2	1	0	0
8536420	50	21	2	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	3	1	44	20	8000	4	1	1	0	1	4	1	1	2	2	2	1	4	1
2610271	56	26	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	2	1	52	40	107600	1	1	6	0	0	0	0	0	4	4	2	1	0	0
4152818	58	21	1	1	1	0	0	0	0	0	1	3	13	2	1	0	2	2	4	0	6	1	1	1	28	40	24100	2	1	5	0	0	0	0	0	4	4	2	1	0	0
3025401	39	11	1	1	1	0	0	0	0	0	1	5	9	2	1	0	2	1	4	0	6	1	1	1	52	50	30000	4	3	2	0	0	2	0	0	4	4	2	1	2	6
1728127	46	23	2	1	0	0	0	1	0	0	6	1	9	2	1	0	2	2	4	0	1	1	1	1	52	40	21600	4	3	3	0	1	3	1	1	1	1	2	2	3	7
6366067	27	32	1	1	0	0	0	1	0	0	6	5	13	2	1	0	2	2	4	0	1	1	1	1	52	40	60500	2	3	5	0	0	0	0	0	4	4	2	4	0	0
8310616	31	19	2	2	1	0	0	0	0	0	1	1	11	1	1	0	2	2	4	0	1	1	1	1	32	50	42000	2	1	1	0	0	2	0	0	4	4	2	2	3	1
5931307	26	42	1	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	1	1	3	1	42	17	6500	3	1	1	0	0	3	0	0	4	4	2	1	4	1
5397869	37	18	1	1	1	0	0	0	0	0	1	5	14	2	1	0	2	2	1	2	4	1	5	1	52	40	43200	1	3	4	0	0	0	0	0	4	4	2	1	0	0
6116603	56	37	2	7	1	0	0	0	0	0	1	1	9	1	4	1970	2	1	4	0	6	2	0	2	0	0	0	2	3	3	0	0	2	0	0	4	4	2	2	2	8
5325427	35	21	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	5	1	1	0	3	5	3	3	2	2	2	1	2	2
8818210	58	21	1	2	1	0	0	0	0	0	1	1	7	1	5	1985	2	2	4	0	1	1	1	1	52	45	13500	7	3	1	0	1	6	1	1	1	1	2	2	4	1
6587960	31	13	1	1	1	0	1	0	0	0	9	4	10	2	1	0	2	2	4	0	1	1	1	1	52	40	38000	4	3	2	0	3	4	2	3	1	3	2	1	2	5
6504849	21	13	1	1	0	0	0	1	0	0	6	5	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	2	1	3	0	0	2	0	0	4	4	2	1	2	7
4700504	34	27	1	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	1	1	1	1	52	40	29000	5	1	1	0	3	5	3	3	3	3	2	1	2	2
2698882	63	24	2	1	0	0	0	0	1	0	7	1	13	1	2	1960	1	1	4	0	6	1	1	1	52	40	54820	2	3	1	0	0	2	0	0	4	4	2	4	2	4
1155151	39	18	2	2	1	0	0	0	0	0	1	1	2	1	5	1981	2	2	4	0	1	1	1	1	52	35	10000	5	1	1	0	2	5	2	2	3	3	2	2	4	1
2956139	52	22	1	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	1	1	1	1	52	40	27700	2	1	1	0	0	2	0	0	4	4	2	1	3	1
8298317	36	13	2	1	1	0	0	0	0	0	1	1	10	1	5	1981	2	2	4	0	1	1	1	1	4	30	930	4	3	1	0	2	4	2	2	2	2	2	3	4	1
8909329	50	10	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	2	1	1	1	4	1	52	56	35050	2	1	1	0	0	2	0	0	4	4	2	1	3	1
6204360	29	13	1	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	1	1	52	45	50000	3	3	1	0	1	3	1	1	1	1	2	1	2	2
8208495	24	19	2	1	1	0	0	0	0	0	1	5	13	1	1	0	2	2	4	0	1	1	2	1	52	40	26000	4	3	7	0	0	0	0	0	4	4	2	2	0	0
9264939	56	13	2	1	1	0	0	0	0	0	1	3	14	2	1	0	2	2	4	0	1	1	2	1	52	50	88500	2	1	3	0	0	2	0	0	4	4	2	1	3	7
3063541	37	18	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	3	1	36	37	64300	4	1	1	0	2	4	2	2	1	1	2	1	3	1
5522671	55	18	1	2	0	0	0	0	0	1	8	3	13	1	5	1966	1	1	4	0	1	1	6	1	50	55	20000	3	1	3	0	0	2	0	0	4	4	2	2	3	7
4761863	26	11	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	52	40	15900	1	3	6	0	0	0	0	0	4	4	2	1	0	0
