serialnop	age	pweight	sex	hispan	white	black	aian	asian	nhpi	other	race1	marstat	educ	speak	citizen	yr2us	abwork	disable	military	milyrs	esr	lastwrk	clwkr	worklyr	weeks	hours	inctot	persons	tenure	hht	p65	p18	npf	noc	nrc	paoc	parc	fnf	hhl	wif	empstat
8579719	57	24	1	1	1	0	1	0	0	0	9	1	13	2	1	0	2	2	2	2	1	1	3	1	36	35	40700	2	1	1	0	0	2	0	0	4	4	2	1	2	2
8836267	28	13	2	1	1	0	0	0	0	0	1	3	10	2	1	0	2	2	4	0	1	1	1	1	52	36	34920	3	1	3	0	2	3	2	2	2	2	2	1	2	7
6641459	31	16	2	2	1	0	0	0	0	1	9	1	3	1	5	1983	2	2	4	0	6	1	1	1	30	60	10800	1	0	0	0	0	0	0	0	0	0	0	0	0	0
9567363	60	43	2	1	1	0	0	0	0	0	1	1	8	2	1	0	2	2	4	0	1	1	1	1	48	16	2400	7	1	1	1	5	3	1	1	2	2	2	1	2	3
4912164	21	24	2	2	0	0	0	0	0	1	8	1	10	2	5	1997	2	2	4	0	1	1	1	1	48	38	11400	3	3	1	0	1	3	1	1	1	1	2	2	3	1
4032867	55	15	2	1	1	0	0	0	0	0	1	1	11	2	1	0	1	1	4	0	3	1	3	2	0	0	0	3	1	1	0	1	3	1	1	2	2	2	1	3	1
3815316	55	21	2	1	0	0	0	1	0	0	6	1	11	2	1	0	2	2	4	0	1	1	3	1	52	40	72700	2	1	1	0	0	2	0	0	4	4	2	1	2	1
3539935	21	21	2	1	0	0	0	1	0	0	6	1	11	1	5	1990	2	2	4	0	1	1	1	1	52	40	55000	4	3	1	0	2	4	2	2	1	1	2	4	3	3
7437279	49	11	1	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	1	1	50	40	36500	2	1	2	0	0	2	0	0	4	4	2	1	3	5
3031288	51	21	2	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	6	2	0	2	0	0	180	1	1	6	0	0	0	0	0	4	4	2	1	0	0
25501	26	16	1	1	0	0	0	1	0	0	6	1	9	2	4	1979	2	2	2	2	1	1	5	1	32	40	23600	2	3	5	0	0	0	0	0	4	4	2	1	0	0
8836907	60	23	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	12	40	20000	2	1	1	0	0	2	0	0	4	4	2	2	3	1
5140005	56	21	1	1	0	0	0	1	0	0	6	1	14	1	4	1964	2	2	2	2	1	1	6	1	52	60	76000	2	1	1	0	0	2	0	0	4	4	2	3	3	1
8716730	57	21	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	40	62000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
5961586	47	37	2	1	1	0	1	0	0	0	9	1	13	2	1	0	2	2	4	0	3	1	3	2	0	0	0	4	2	1	0	2	4	2	2	2	2	2	1	2	1
9095891	53	27	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	1	4	0	1	1	3	1	40	45	43400	2	1	1	0	0	2	0	0	4	4	2	1	3	1
2209702	21	16	2	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	2	1	18	5	500	1	4	6	0	0	0	0	0	4	4	2	1	0	0
400239	47	13	2	1	1	0	0	0	0	0	1	3	10	2	1	0	1	1	4	0	2	1	1	2	0	0	14110	7	3	3	0	2	6	1	2	2	3	2	1	3	7
4922390	40	26	1	2	1	0	0	0	0	0	1	1	11	1	5	1988	2	2	4	0	1	1	1	1	24	40	3600	5	3	1	0	3	5	3	3	2	2	2	2	2	2
7712938	42	21	2	1	1	0	0	0	0	0	1	2	13	2	1	0	2	2	4	0	1	1	1	1	52	40	31200	4	1	3	0	2	4	2	2	2	2	2	1	4	7
3742579	36	32	2	2	1	0	0	0	0	0	1	5	9	2	1	0	2	1	4	0	6	2	0	2	0	0	5000	4	1	3	1	0	4	0	0	4	4	2	2	2	8
1991399	25	19	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	2	1	52	45	36000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
9537043	45	16	2	1	1	0	0	0	0	1	9	1	15	2	1	0	2	2	4	0	1	1	1	1	52	50	1e+05	4	2	1	0	2	4	2	2	2	2	2	2	3	1
4615186	42	24	2	2	1	0	0	0	0	0	1	1	9	1	4	1973	2	2	4	0	1	1	1	1	52	40	37000	6	3	1	0	2	6	2	2	2	2	2	2	4	1
8445774	24	18	1	1	1	0	0	1	0	0	9	5	10	2	1	0	2	2	4	0	1	1	1	1	1	35	19600	2	3	3	1	0	2	0	0	4	4	2	1	3	7
9112209	26	19	1	1	0	1	0	0	0	0	2	5	8	2	1	0	2	2	4	0	6	2	0	2	0	0	0	5	1	1	0	0	5	0	0	4	4	2	2	4	1
4632716	56	13	1	2	0	0	0	0	0	1	8	1	3	1	4	1965	1	1	4	0	1	1	1	1	26	40	7860	5	3	1	0	3	5	3	3	2	2	2	2	2	2
1016319	56	19	1	1	1	0	0	0	0	0	1	1	13	2	1	0	1	1	4	0	1	1	3	1	26	40	117000	2	3	1	0	0	2	0	0	4	4	2	1	2	2
8147131	57	21	2	1	1	0	0	0	0	0	1	5	10	2	1	0	2	1	3	0	1	1	2	1	52	50	31000	2	1	7	0	0	0	0	0	4	4	2	1	0	0
4032939	38	10	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	2	1	1	1	4	1	52	40	52000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
6923338	41	21	2	1	1	0	0	0	0	0	1	5	12	2	1	0	2	1	4	0	1	1	1	1	26	32	27600	2	3	3	0	1	2	1	1	2	2	2	1	2	7
9502896	31	19	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	6	1	2	2	0	0	0	3	1	1	0	1	3	1	1	1	1	2	1	2	2
9360123	46	24	2	1	0	0	0	1	0	0	6	1	14	2	4	1975	1	1	4	0	6	2	0	2	0	0	0	4	1	1	1	1	4	1	1	1	1	2	4	1	2
3881495	56	11	2	7	0	0	0	0	0	1	8	1	9	1	4	1984	2	2	4	0	6	1	1	2	0	0	0	7	3	1	1	1	7	0	1	4	1	2	2	4	4
4062831	46	13	2	24	0	0	0	0	0	1	8	1	3	2	1	0	2	2	4	0	6	2	0	2	0	0	10000	5	1	1	0	0	5	0	0	4	4	2	2	4	1
440077	45	8	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	2	1	52	50	63000	2	2	1	0	0	2	0	0	4	4	2	3	3	1
8248162	34	8	1	2	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	1	1	52	40	45000	5	3	1	0	3	5	3	3	2	2	2	1	3	1
3862739	38	13	1	1	0	0	0	1	0	0	6	3	13	1	4	1985	2	2	4	0	1	1	1	1	52	40	42000	6	3	2	1	2	6	0	2	4	3	2	4	4	5
528141	23	10	2	2	1	0	0	0	0	0	1	1	9	1	1	0	2	2	4	0	1	1	1	1	52	40	24000	5	3	3	0	2	3	1	2	2	2	2	2	2	7
9213977	42	19	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	4	1	49	40	30600	2	1	1	0	0	2	0	0	4	4	2	1	2	3
9587516	44	29	2	2	1	0	0	0	0	0	1	1	8	1	1	0	2	2	4	0	1	1	7	1	49	40	40000	4	1	1	0	2	4	2	2	2	2	2	2	3	1
5794644	32	7	1	2	1	0	0	0	0	0	1	5	8	1	5	1990	2	2	4	0	6	1	1	2	0	0	0	5	1	3	1	0	3	0	0	4	4	2	2	2	8
4762148	49	15	2	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	43	22900	2	1	1	0	0	2	0	0	4	4	2	1	3	1
5950287	36	29	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	1	1	52	70	73810	2	1	1	0	0	2	0	0	4	4	2	1	3	1
5402314	48	27	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	1	4	0	1	1	1	1	52	40	81000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
7206365	46	18	1	1	1	0	0	0	0	0	1	1	7	2	1	0	1	1	2	1	3	1	1	1	8	26	4000	5	1	3	0	3	4	3	3	3	3	2	1	2	7
8939579	58	29	2	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	3	1	36	45	64000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
619867	35	16	1	2	0	0	0	0	0	1	8	1	6	1	4	1970	1	1	4	0	1	1	1	1	52	40	30000	6	1	1	0	3	6	3	3	3	3	2	2	3	1
7557029	58	15	2	2	0	0	0	0	0	1	8	1	3	1	5	1965	1	1	4	0	6	2	0	2	0	0	0	10	1	1	0	1	10	1	1	2	2	2	2	4	4
4872970	34	39	2	2	0	0	0	0	0	1	8	1	4	1	5	1988	2	2	4	0	6	1	1	1	52	45	16000	9	3	1	0	6	9	6	6	3	3	2	2	4	2
9988044	23	10	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	50	25	10200	7	1	1	0	1	7	0	1	4	1	2	1	4	1
3720689	62	18	1	1	1	0	0	0	0	0	1	1	13	2	1	0	1	1	4	0	1	1	1	1	52	40	52280	2	3	1	0	0	2	0	0	4	4	2	1	2	2
2159085	30	16	1	11	0	0	0	0	0	1	8	1	4	1	5	1992	1	1	4	0	6	1	1	1	28	40	11600	2	3	1	0	0	2	0	0	4	4	2	2	2	4
6396870	26	15	2	2	1	0	0	0	0	0	1	5	9	1	1	0	2	2	4	0	1	1	1	1	52	40	37000	6	3	1	0	1	5	0	1	4	1	2	2	4	1
9235584	30	24	1	1	1	0	0	0	0	0	1	1	13	2	1	0	1	1	4	0	1	1	6	1	52	20	22000	4	1	1	0	2	4	2	2	3	3	2	1	3	1
1852387	40	24	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	2	1	2	1	1	1	47	42	33800	1	1	4	0	0	0	0	0	4	4	2	1	0	0
6464560	44	35	2	1	1	0	0	0	0	1	9	1	9	2	1	0	2	2	4	0	1	1	1	1	52	40	20000	3	1	1	0	0	3	0	0	4	4	2	1	3	1
4317726	29	18	1	24	0	0	0	0	0	1	8	1	7	1	5	1994	2	2	4	0	6	1	1	1	52	40	48900	6	3	1	0	4	6	3	4	2	3	2	2	3	3
9159060	55	22	2	1	1	0	0	0	0	0	1	3	13	2	1	0	2	2	4	0	1	1	1	1	52	40	150000	1	1	6	0	0	0	0	0	4	4	2	1	0	0
6603235	24	29	2	2	0	0	0	0	0	1	8	1	3	1	5	1999	2	2	4	0	6	2	0	2	0	0	0	7	3	2	0	3	6	2	3	1	1	2	2	3	5
3669861	49	18	2	1	1	0	0	0	0	0	1	2	12	2	1	0	2	2	4	0	1	1	1	1	50	40	40000	3	1	5	0	1	0	0	0	4	4	2	1	0	0
7060777	37	21	1	1	1	0	0	0	0	0	1	3	10	2	1	0	2	2	4	0	1	1	1	1	52	50	43000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
3691509	36	11	2	2	1	0	0	0	0	1	9	4	5	1	4	1989	2	2	4	0	6	1	1	2	0	0	550	3	3	3	0	2	3	2	2	2	2	2	2	1	8
6444947	50	27	1	2	0	0	0	0	0	1	8	1	9	2	1	0	2	2	4	0	1	1	1	1	52	50	29000	4	3	1	0	1	4	1	1	2	2	2	1	4	1
1942337	52	24	1	1	0	0	0	1	0	0	6	1	14	1	4	1961	2	2	4	0	6	1	3	1	52	40	60000	5	1	1	0	3	5	3	3	2	2	2	4	2	4
7226593	21	39	2	2	1	0	0	0	0	0	1	5	12	1	3	1988	1	1	4	0	1	1	1	1	52	20	7000	6	3	1	0	2	6	2	2	2	2	2	2	4	1
2248404	31	21	2	2	0	0	0	0	0	1	8	1	9	1	5	1986	2	1	4	0	3	1	1	1	9	48	1700	6	1	1	0	4	6	4	4	3	3	2	2	3	1
390898	32	26	1	1	1	0	0	0	0	0	1	1	13	1	4	1971	2	2	4	0	1	1	1	1	52	50	49000	2	3	1	0	0	2	0	0	4	4	2	3	2	1
7584309	41	6	1	2	0	0	0	0	0	1	8	1	2	1	5	1984	2	2	4	0	1	1	1	1	52	50	16200	3	3	1	0	1	3	1	1	1	1	2	2	2	2
5814435	36	21	1	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	1	1	1	1	52	30	12600	3	3	2	0	0	2	0	0	4	4	2	1	3	5
2682984	22	8	2	1	1	0	0	0	0	0	1	5	10	2	1	0	2	2	4	0	1	1	1	1	40	20	9000	4	3	7	0	0	0	0	0	4	4	2	1	0	0
7786933	53	5	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	4	0	1	1	2	1	45	40	77000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
6502665	35	21	2	2	1	0	0	0	0	0	1	1	5	1	5	1999	2	1	4	0	6	1	1	1	12	40	14000	2	3	5	0	0	0	0	0	4	4	2	2	0	0
7152031	42	29	2	1	1	0	1	0	0	0	9	5	9	2	1	0	2	2	4	0	1	1	1	1	52	55	40000	3	1	7	0	1	0	0	0	4	4	2	1	0	0
8973861	30	6	2	1	0	0	1	0	0	0	3	1	11	2	1	0	2	2	4	0	1	1	1	1	48	40	10000	4	1	1	0	2	4	2	2	3	3	2	5	3	1
44369	52	13	1	2	0	0	0	0	0	1	8	1	1	1	1	0	2	2	4	0	6	1	1	1	52	40	18000	7	1	1	0	1	7	1	1	2	2	2	2	4	4
7692775	35	26	2	2	1	0	0	0	0	1	9	4	5	1	5	1983	1	1	4	0	1	1	6	1	50	25	11700	2	3	3	0	1	2	1	1	2	2	2	2	2	7
6433367	30	21	2	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	4	0	1	1	1	1	40	20	20000	2	1	5	0	0	0	0	0	4	4	2	1	0	0
7530061	50	11	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	26	40	50000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
6116504	23	34	1	1	1	0	0	0	0	0	1	5	13	2	1	0	2	2	3	0	1	1	1	1	10	80	20000	1	3	4	0	0	0	0	0	4	4	2	1	0	0
1624621	38	13	2	2	1	0	0	0	0	0	1	2	13	1	4	1966	2	2	4	0	6	1	4	1	52	40	41100	4	1	3	0	3	4	3	3	3	3	2	2	2	8
6158153	56	29	2	1	1	0	0	0	0	0	1	3	11	2	1	0	2	2	4	0	1	1	2	1	52	25	28400	1	1	6	0	0	0	0	0	4	4	2	1	0	0
4556210	37	24	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	60	87000	5	1	1	0	3	5	3	3	1	1	2	2	2	2
6901263	23	22	2	2	0	0	0	0	0	1	8	5	9	1	1	0	2	1	4	0	6	2	0	2	0	0	8300	3	2	1	1	0	3	0	0	4	4	2	2	1	4
8756793	28	13	2	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	6	2	0	2	0	0	0	3	3	7	0	0	0	0	0	4	4	2	1	0	0
7732273	54	13	1	1	0	0	0	1	0	0	6	1	13	1	4	1977	2	2	4	0	1	1	3	1	26	40	72000	5	1	1	0	0	5	0	0	4	4	2	4	4	1
1385908	43	18	2	8	0	0	0	0	0	1	8	1	9	1	4	1974	2	2	4	0	6	2	0	2	0	0	0	5	1	1	0	3	5	3	3	2	2	2	2	2	2
7978061	45	24	2	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	1	1	52	40	35000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
3444644	29	13	1	1	0	0	0	1	0	0	6	1	4	1	5	1996	2	2	4	0	1	1	1	1	52	40	21000	6	3	1	2	0	6	0	0	4	4	2	4	4	4
8308564	36	37	1	13	1	0	0	0	0	0	1	1	9	1	4	1983	2	2	4	0	1	1	7	1	52	48	36000	4	1	1	0	1	4	1	1	1	1	2	2	3	1
4694847	28	24	2	24	1	0	0	0	0	0	1	1	2	2	1	0	2	2	4	0	6	2	0	2	0	0	0	4	3	1	0	1	4	1	1	2	2	2	2	2	4
5806878	32	21	2	2	1	0	0	0	0	0	1	1	8	1	5	1987	1	1	4	0	1	1	1	1	52	36	14800	4	3	1	0	2	4	2	2	3	3	2	2	3	1
8215556	35	27	2	2	1	0	0	0	0	0	1	5	16	2	1	0	2	2	4	0	1	1	2	1	36	21	51000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
1605066	23	19	2	24	0	0	0	0	0	1	8	5	2	1	1	0	2	1	4	0	1	1	1	2	0	0	0	8	1	1	0	2	6	2	2	3	3	2	2	4	4
9111251	46	18	2	1	1	0	0	0	0	0	1	3	9	2	1	0	2	2	4	0	1	1	1	1	40	40	13000	2	1	3	0	0	2	0	0	4	4	2	1	2	7
6357674	38	24	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	7	1	52	45	93000	4	1	1	0	2	4	2	2	2	2	2	1	3	1
3709597	22	18	1	2	0	0	0	0	0	1	8	5	9	1	4	1978	2	2	4	0	1	1	1	1	47	40	13700	5	3	1	0	1	5	1	1	2	2	2	2	4	3
4695071	31	24	1	1	0	0	0	1	0	0	6	1	14	1	5	1992	2	2	4	0	1	1	1	1	52	40	90100	2	1	1	0	0	2	0	0	4	4	2	3	3	1
2191182	36	23	2	2	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	2	0	0	0	4	3	1	0	2	4	2	2	2	2	2	1	2	1
5428856	26	8	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	52	40	40000	2	3	7	0	0	0	0	0	4	4	2	1	0	0
9108857	45	21	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	3	1	52	40	36300	2	4	1	0	0	2	0	0	4	4	2	1	3	1
6419710	22	16	2	1	1	0	0	0	0	0	1	5	9	1	5	1999	2	2	4	0	6	1	1	2	0	0	0	3	3	7	0	1	0	0	0	4	4	2	3	0	0
6095128	45	16	2	1	1	0	0	0	0	0	1	5	14	2	1	0	2	2	4	0	1	1	1	1	52	50	239000	1	1	6	0	0	0	0	0	4	4	2	1	0	0
6078921	48	27	2	1	0	1	0	0	0	0	2	1	10	2	1	0	2	2	4	0	1	1	5	1	52	40	32500	4	1	1	0	1	4	1	1	2	2	2	1	3	1
7274479	29	18	2	11	0	0	0	0	0	1	8	1	6	1	5	1990	2	2	4	0	6	1	1	2	0	0	0	4	3	1	0	2	4	2	2	3	3	2	2	2	2
9225019	28	14	1	1	0	1	0	0	0	0	2	5	7	1	1	0	2	2	4	0	6	2	0	2	0	0	8300	7	3	3	0	5	7	5	5	3	3	2	2	1	8
2856374	35	43	2	2	0	0	0	0	0	1	8	1	9	1	5	1986	2	2	4	0	6	2	0	2	0	0	0	7	3	1	0	5	7	5	5	3	3	2	2	2	2
3814649	35	21	1	1	0	0	0	1	0	0	6	5	14	1	5	1984	2	2	4	0	1	1	1	1	52	48	85000	2	1	5	0	0	0	0	0	4	4	2	4	0	0
9813399	27	19	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	40	165000	4	3	1	0	2	4	2	2	3	3	2	1	3	1
8252798	21	23	1	1	1	0	0	0	0	0	1	1	10	2	1	0	1	1	4	0	1	1	2	1	50	40	30000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
6523133	64	37	2	1	1	0	0	0	0	0	1	3	10	2	1	0	1	1	4	0	6	2	0	2	0	0	8800	5	1	1	0	0	5	0	0	4	4	2	1	4	1
9468269	58	16	2	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	6	1	52	60	291900	2	2	1	0	0	2	0	0	4	4	2	1	3	1
6171517	37	11	2	2	1	0	0	0	0	0	1	1	7	1	5	1987	2	2	4	0	2	1	1	1	12	50	5400	7	3	2	0	2	7	0	2	4	2	2	2	4	6
7681184	35	18	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	6	1	50	50	40100	2	1	1	0	0	2	0	0	4	4	2	2	3	1
7690590	31	40	2	2	0	0	0	0	0	1	8	5	9	1	4	1980	2	2	4	0	1	1	1	2	0	0	0	4	1	3	1	0	4	0	0	4	4	2	2	1	7
6536047	22	37	1	1	1	0	1	0	0	0	9	5	9	2	1	0	2	2	4	0	6	2	0	2	0	0	0	5	1	3	0	1	4	1	1	2	2	2	1	2	7
7861184	50	29	1	2	0	0	0	0	0	1	8	5	4	1	1	0	2	1	4	0	6	2	0	2	0	0	0	3	3	2	1	0	2	0	0	4	4	2	2	2	5
261928	21	32	2	1	1	0	0	0	0	1	9	5	10	2	1	0	2	2	4	0	1	1	1	1	52	40	14500	2	3	5	0	0	0	0	0	4	4	2	1	0	0
64225	34	13	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	52	55	35000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
4819499	21	16	1	24	0	0	0	0	0	1	8	5	9	1	5	1999	2	2	4	0	3	1	1	2	0	0	0	4	3	2	0	0	2	0	0	4	4	2	2	2	6
284009	49	26	2	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	52	30	6000	3	1	1	0	0	3	0	0	4	4	2	1	4	1
730782	30	21	2	1	0	1	0	0	0	0	2	1	9	2	1	0	1	1	1	2	4	1	5	1	52	50	26000	1	3	6	0	0	0	0	0	4	4	2	1	0	0
475230	22	39	1	1	0	0	0	1	0	0	6	5	11	1	5	1990	2	2	4	0	1	1	1	1	52	40	30000	5	2	2	0	0	5	0	0	4	4	2	4	4	5
1396427	52	21	2	1	1	0	0	0	0	0	1	1	14	1	4	1975	2	2	4	0	1	1	1	1	52	40	50000	2	1	1	0	0	2	0	0	4	4	2	3	3	1
8898046	49	23	1	1	0	0	0	1	0	0	6	1	14	1	4	1975	2	2	4	0	1	1	1	1	52	40	80000	3	1	1	0	1	3	1	1	2	2	2	4	2	2
4328996	39	18	2	1	1	0	0	0	0	0	1	3	14	1	4	1977	2	2	4	0	1	1	4	1	52	40	46560	5	1	3	2	1	5	1	1	1	1	2	3	3	7
1462881	50	13	2	1	0	0	0	1	1	0	9	5	9	2	1	0	2	2	4	0	1	1	1	1	52	40	33000	2	3	3	0	0	2	0	0	4	4	2	1	3	7
8226630	62	32	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	3	0	1	1	4	1	52	40	86600	2	1	1	0	0	2	0	0	4	4	2	1	3	1
1563196	45	21	2	1	0	1	0	0	0	0	2	3	11	2	4	1973	2	2	4	0	2	1	1	1	52	40	29000	3	3	3	0	2	3	2	2	2	2	2	1	2	7
2338051	32	24	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	22	12200	3	3	1	0	1	3	1	1	2	2	2	1	2	3
1631645	51	37	2	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	40	22000	2	1	1	0	0	2	0	0	4	4	2	1	3	1
599229	30	13	1	1	1	0	0	0	0	0	1	5	14	2	1	0	2	2	4	0	1	1	1	1	52	40	45000	3	1	1	1	0	3	0	0	4	4	2	2	3	3
5010657	27	13	1	1	1	0	0	0	0	0	1	1	13	2	1	0	2	2	4	0	1	1	1	1	52	45	60000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
1467846	23	13	2	2	1	0	0	0	0	0	1	5	9	1	1	0	2	2	4	0	1	1	1	1	48	40	18000	5	1	3	0	2	5	1	2	1	1	2	2	4	7
1716508	63	22	1	1	0	0	0	1	0	0	6	1	13	1	4	1978	2	2	4	0	1	1	2	1	52	40	20000	2	1	1	0	0	2	0	0	4	4	2	4	2	2
6560368	28	21	2	2	0	0	0	0	0	1	8	5	13	2	1	0	2	2	4	0	1	1	1	1	43	50	44000	2	3	5	0	0	0	0	0	4	4	2	1	0	0
656552	49	19	1	1	1	0	0	0	0	0	1	1	14	2	1	0	2	2	3	0	1	1	1	1	52	40	133000	3	3	1	0	1	3	1	1	1	1	2	1	2	2
2912664	48	21	1	1	1	0	0	0	0	0	1	1	9	2	1	0	2	2	4	0	1	1	1	1	52	48	110000	4	1	1	0	2	4	2	2	3	3	2	1	3	1
8309576	22	16	2	1	1	0	0	0	0	0	1	5	12	2	1	0	2	2	4	0	1	1	1	1	50	23	8400	3	1	1	0	0	3	0	0	4	4	2	1	4	1
3986009	24	16	1	1	1	0	0	0	0	0	1	5	10	2	1	0	2	2	4	0	6	1	1	1	4	20	500	2	3	5	0	0	0	0	0	4	4	2	1	0	0
216886	32	21	1	2	1	0	0	0	0	0	1	1	3	1	4	1984	1	1	4	0	1	1	1	1	48	40	12000	5	1	1	0	3	5	3	3	3	3	2	2	2	2
8098226	45	14	1	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	7	1	52	55	85250	2	1	1	0	0	2	0	0	4	4	2	1	3	1
5101134	46	5	1	1	1	0	0	0	0	0	1	3	13	2	1	0	2	2	4	0	1	1	4	1	48	45	42000	2	1	2	0	1	2	1	1	2	2	2	1	2	5
9800868	33	24	2	1	0	0	0	1	0	0	6	1	13	1	4	1969	2	2	4	0	1	1	1	1	52	45	73000	2	1	1	0	0	2	0	0	4	4	2	3	3	1
6215588	25	26	2	2	0	0	0	0	0	1	8	1	9	1	1	0	2	2	4	0	1	1	1	1	52	30	10000	3	3	1	0	1	3	1	1	1	1	2	2	3	1
5594274	52	5	2	1	1	0	0	0	0	0	1	1	9	1	4	1965	2	2	4	0	1	1	1	1	52	40	38000	2	2	1	0	0	2	0	0	4	4	2	3	3	1
5436972	29	11	2	2	1	0	0	0	0	1	9	5	1	1	5	1990	2	2	4	0	1	1	1	2	0	0	0	3	3	3	1	0	3	0	0	4	4	2	2	2	8
3036410	27	24	1	1	1	0	0	0	0	0	1	1	11	2	4	1977	2	2	4	0	1	1	1	1	52	60	43000	2	3	1	0	0	2	0	0	4	4	2	1	3	1
5141190	25	16	1	24	0	0	0	0	0	1	8	1	3	2	5	1991	2	2	4	0	1	1	2	1	32	14	14000	5	3	1	0	1	5	1	1	1	1	2	1	4	1
3572573	43	24	1	1	1	0	0	0	0	0	1	1	11	2	1	0	2	2	4	0	1	1	1	1	52	50	61000	5	3	1	0	3	5	3	3	2	2	2	1	2	2
6158115	44	32	2	1	0	1	0	0	0	0	2	1	13	2	1	0	2	2	2	2	1	1	1	1	52	40	57200	4	1	1	0	2	4	2	2	3	3	2	1	3	1
5241858	35	13	1	1	1	0	0	0	0	0	1	5	11	2	1	0	2	2	4	0	1	1	1	1	40	40	30000	2	3	5	0	0	0	0	0	4	4	2	1	0	0
1987188	33	18	1	2	1	0	0	0	0	0	1	1	8	1	5	1983	2	2	4	0	6	1	1	1	44	12	21000	5	3	1	0	3	5	3	3	2	2	2	2	2	4
8084247	50	18	1	1	1	0	0	0	0	0	1	5	10	2	1	0	2	1	4	0	6	2	0	2	0	0	15320	1	3	4	0	0	0	0	0	4	4	2	1	0	0
8333892	47	27	2	2	0	0	0	0	0	1	8	1	13	2	1	0	2	2	4	0	1	1	1	1	52	40	30000	5	1	1	0	1	5	1	1	2	2	2	2	4	1
1234866	65	23	1	1	1	0	0	0	0	0	1	1	10	2	1	0	2	2	4	0	1	1	6	1	50	60	47000	2	2	1	1	0	2	0	0	4	4	2	1	3	1
1102210	46	18	1	1	1	0	0	0	0	0	1	1	12	2	1	0	2	2	4	0	1	1	1	1	52	42	42000	3	1	1	0	1	3	1	1	2	2	2	1	3	2
1253434	41	16	2	1	1	0	0	1	0	0	9	5	13	2	1	0	2	2	4	0	1	1	1	1	52	32	84000	4	1	3	0	2	3	2	2	1	1	2	1	2	7
4599379	29	16	2	2	1	0	0	0	0	0	1	1	9	1	5	1991	2	2	4	0	6	1	1	2	0	0	0	4	3	1	0	2	4	2	2	3	3	2	2	2	2
